"id","age","gender","traffic_source","category","retail_price"
45056,27,"M","Organic","Shorts",34.9900016784668
45537,51,"M","Search","Pants",34.9900016784668
45601,41,"F","Search","Pants & Capris",34.9900016784668
45618,30,"M","Search","Pants",34.9900016784668
46318,24,"F","Facebook","Dresses",34.9900016784668
46435,55,"M","Organic","Pants",34.9900016784668
47737,33,"F","Search","Jeans",34.9900016784668
47937,54,"M","Search","Tops & Tees",34.9900016784668
48227,21,"M","Organic","Sweaters",34.9900016784668
49766,49,"F","Search","Tops & Tees",34.9900016784668
50646,46,"F","Organic","Skirts",34.9900016784668
51233,61,"F","Search","Jeans",34.9900016784668
51740,67,"M","Search","Jeans",34.9900016784668
52332,26,"F","Search","Tops & Tees",34.9900016784668
53707,15,"F","Search","Sweaters",34.9900016784668
54144,44,"M","Search","Shorts",34.9900016784668
55239,52,"F","Search","Sleep & Lounge",34.9900016784668
55874,53,"F","Organic","Tops & Tees",34.9900016784668
56371,52,"F","Display","Sweaters",34.9900016784668
56819,52,"M","Search","Tops & Tees",34.9900016784668
57316,64,"F","Email","Plus",34.9900016784668
58212,22,"F","Search","Jeans",34.9900016784668
58635,44,"F","Search","Sweaters",34.9900016784668
59412,34,"F","Search","Sleep & Lounge",34.9900016784668
59425,51,"F","Search","Swim",34.9900016784668
59755,45,"F","Search","Pants & Capris",34.9900016784668
60287,70,"M","Organic","Pants",34.9900016784668
60450,26,"M","Search","Tops & Tees",34.9900016784668
61925,39,"F","Search","Dresses",34.9900016784668
62167,33,"F","Search","Pants & Capris",34.9900016784668
62462,66,"F","Search","Accessories",34.9900016784668
63764,43,"F","Search","Swim",34.9900016784668
64976,39,"F","Search","Fashion Hoodies & Sweatshirts",34.9900016784668
65318,52,"F","Organic","Swim",34.9900016784668
66115,25,"M","Search","Pants",34.9900016784668
66566,25,"M","Email","Pants",34.9900016784668
67035,19,"F","Organic","Intimates",34.9900016784668
68099,42,"M","Search","Tops & Tees",34.9900016784668
69024,49,"F","Search","Sleep & Lounge",34.9900016784668
69066,27,"F","Search","Shorts",34.9900016784668
70497,40,"M","Email","Sweaters",34.9900016784668
70624,64,"F","Search","Sleep & Lounge",34.9900016784668
72131,42,"F","Organic","Swim",34.9900016784668
72231,25,"F","Search","Dresses",34.9900016784668
72473,60,"M","Organic","Accessories",34.9900016784668
73723,44,"M","Display","Outerwear & Coats",34.9900016784668
73744,15,"M","Search","Tops & Tees",34.9900016784668
73837,63,"M","Search","Sweaters",34.9900016784668
75147,20,"M","Search","Sweaters",34.9900016784668
75638,22,"M","Search","Pants",34.9900016784668
75650,23,"M","Search","Active",34.9900016784668
75954,47,"M","Search","Shorts",34.9900016784668
76143,66,"M","Organic","Tops & Tees",34.9900016784668
76211,57,"M","Search","Pants",34.9900016784668
78110,45,"F","Search","Fashion Hoodies & Sweatshirts",34.9900016784668
78411,45,"M","Search","Pants",34.9900016784668
78947,32,"F","Search","Sweaters",34.9900016784668
79905,62,"M","Search","Outerwear & Coats",34.9900016784668
80426,62,"F","Organic","Sweaters",34.9900016784668
80685,61,"M","Organic","Jeans",34.9900016784668
81165,65,"F","Search","Tops & Tees",34.9900016784668
81544,42,"F","Display","Jeans",34.9900016784668
81714,34,"M","Email","Jeans",34.9900016784668
82074,44,"M","Organic","Jeans",34.9900016784668
82480,67,"F","Search","Fashion Hoodies & Sweatshirts",34.9900016784668
83435,21,"F","Search","Pants & Capris",34.9900016784668
84183,43,"M","Search","Shorts",34.9900016784668
87384,60,"M","Display","Sleep & Lounge",34.9900016784668
87452,65,"F","Search","Dresses",34.9900016784668
87736,31,"F","Organic","Shorts",34.9900016784668
89026,63,"F","Organic","Jumpsuits & Rompers",34.9900016784668
89052,23,"M","Search","Pants",34.9900016784668
89067,42,"F","Search","Plus",34.9900016784668
90057,28,"M","Search","Tops & Tees",34.9900016784668
90673,47,"F","Search","Sleep & Lounge",34.9900016784668
90673,47,"F","Search","Dresses",34.9900016784668
91119,67,"M","Search","Tops & Tees",34.9900016784668
92378,67,"F","Search","Leggings",34.9900016784668
92590,56,"F","Search","Swim",34.9900016784668
93077,59,"F","Search","Sleep & Lounge",34.9900016784668
93325,35,"M","Search","Sweaters",34.9900016784668
93571,50,"F","Search","Maternity",34.9900016784668
94188,27,"M","Search","Pants",34.9900016784668
94529,52,"M","Organic","Sleep & Lounge",34.9900016784668
94771,39,"F","Facebook","Fashion Hoodies & Sweatshirts",34.9900016784668
95465,28,"F","Search","Pants & Capris",34.9900016784668
96736,31,"M","Organic","Jeans",34.9900016784668
97611,53,"F","Search","Fashion Hoodies & Sweatshirts",34.9900016784668
97632,70,"F","Search","Jeans",34.9900016784668
97811,43,"F","Search","Skirts",34.9900016784668
98050,29,"M","Search","Sleep & Lounge",34.9900016784668
98307,34,"F","Search","Dresses",34.9900016784668
99667,49,"F","Organic","Sweaters",34.9900016784668
882,35,"F","Organic","Swim",34.9900016784668
2581,62,"M","Search","Sweaters",34.9900016784668
3163,15,"M","Search","Tops & Tees",34.9900016784668
3754,37,"F","Search","Jumpsuits & Rompers",34.9900016784668
3756,63,"F","Search","Skirts",34.9900016784668
7939,68,"F","Email","Skirts",34.9900016784668
11208,39,"M","Organic","Tops & Tees",34.9900016784668
12158,46,"M","Search","Jeans",34.9900016784668
12554,41,"F","Search","Skirts",34.9900016784668
12916,51,"F","Search","Pants & Capris",34.9900016784668
15237,58,"F","Facebook","Fashion Hoodies & Sweatshirts",34.9900016784668
16967,13,"M","Facebook","Pants",34.9900016784668
17633,19,"F","Search","Fashion Hoodies & Sweatshirts",34.9900016784668
17651,68,"F","Search","Jeans",34.9900016784668
19679,54,"M","Search","Pants",34.9900016784668
19903,33,"F","Search","Pants & Capris",34.9900016784668
20610,62,"F","Search","Sweaters",34.9900016784668
20748,46,"M","Search","Tops & Tees",34.9900016784668
24606,53,"F","Organic","Sleep & Lounge",34.9900016784668
28886,38,"F","Email","Sleep & Lounge",34.9900016784668
28915,13,"F","Search","Sweaters",34.9900016784668
29263,62,"M","Search","Outerwear & Coats",34.9900016784668
31539,32,"M","Search","Jeans",34.9900016784668
38802,67,"M","Search","Pants",34.9900016784668
41403,43,"F","Organic","Intimates",34.9900016784668
42737,53,"F","Search","Pants & Capris",34.9900016784668
42816,36,"M","Facebook","Shorts",34.9900016784668
45786,28,"M","Facebook","Active",34.9900016784668
47452,13,"F","Facebook","Plus",34.9900016784668
48193,45,"M","Search","Tops & Tees",34.9900016784668
48475,23,"F","Facebook","Intimates",34.9900016784668
49150,23,"M","Search","Jeans",34.9900016784668
50921,70,"M","Search","Jeans",34.9900016784668
51226,39,"F","Search","Plus",34.9900016784668
55554,54,"F","Search","Jeans",34.9900016784668
57145,53,"M","Email","Pants",34.9900016784668
58981,35,"M","Search","Tops & Tees",34.9900016784668
59175,27,"M","Facebook","Pants",34.9900016784668
59649,51,"F","Search","Plus",34.9900016784668
60044,37,"F","Search","Sweaters",34.9900016784668
61898,38,"M","Display","Tops & Tees",34.9900016784668
62685,70,"F","Search","Maternity",34.9900016784668
63307,49,"F","Search","Skirts",34.9900016784668
64433,54,"F","Search","Intimates",34.9900016784668
66182,55,"M","Search","Tops & Tees",34.9900016784668
69247,52,"M","Search","Accessories",34.9900016784668
69553,51,"F","Organic","Sleep & Lounge",34.9900016784668
71014,12,"F","Search","Intimates",34.9900016784668
72849,21,"F","Search","Plus",34.9900016784668
75812,33,"F","Search","Sleep & Lounge",34.9900016784668
77556,13,"F","Search","Sweaters",34.9900016784668
78031,39,"M","Search","Pants",34.9900016784668
78496,23,"F","Search","Sleep & Lounge",34.9900016784668
79777,59,"F","Search","Sleep & Lounge",34.9900016784668
81162,46,"M","Search","Jeans",34.9900016784668
81378,33,"F","Search","Intimates",34.9900016784668
82633,20,"M","Search","Pants",34.9900016784668
83157,53,"M","Search","Active",34.9900016784668
84809,30,"F","Search","Intimates",34.9900016784668
85555,65,"M","Search","Tops & Tees",34.9900016784668
85742,16,"F","Display","Maternity",34.9900016784668
86752,28,"M","Email","Shorts",34.9900016784668
88482,43,"M","Search","Fashion Hoodies & Sweatshirts",34.9900016784668
89538,17,"M","Search","Jeans",34.9900016784668
94709,64,"M","Organic","Tops & Tees",34.9900016784668
95031,28,"M","Search","Tops & Tees",34.9900016784668
4238,16,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
4670,37,"F","Facebook","Skirts",36.9900016784668
6315,64,"M","Search","Sleep & Lounge",36.9900016784668
8679,13,"M","Search","Pants",36.9900016784668
9330,41,"F","Search","Jeans",36.9900016784668
10205,13,"M","Email","Pants",36.9900016784668
10489,24,"F","Search","Sweaters",36.9900016784668
10597,56,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
15794,13,"M","Search","Pants",36.9900016784668
16478,39,"M","Search","Pants",36.9900016784668
16997,34,"F","Search","Jeans",36.9900016784668
18124,49,"F","Search","Jeans",36.9900016784668
18330,65,"F","Email","Fashion Hoodies & Sweatshirts",36.9900016784668
18436,56,"F","Search","Accessories",36.9900016784668
20068,68,"M","Search","Sweaters",36.9900016784668
22045,12,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
23309,36,"F","Search","Dresses",36.9900016784668
24647,12,"M","Search","Sleep & Lounge",36.9900016784668
24663,15,"F","Search","Dresses",36.9900016784668
24789,60,"F","Organic","Skirts",36.9900016784668
26754,62,"F","Search","Jeans",36.9900016784668
28409,69,"M","Search","Swim",36.9900016784668
28524,34,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
29848,40,"M","Search","Pants",36.9900016784668
30088,61,"M","Search","Pants",36.9900016784668
31648,42,"M","Search","Sleep & Lounge",36.9900016784668
32082,27,"F","Search","Jeans",36.9900016784668
34910,28,"M","Search","Pants",36.9900016784668
35083,25,"M","Organic","Pants",36.9900016784668
35852,40,"M","Search","Pants",36.9900016784668
37454,40,"F","Search","Plus",36.9900016784668
38209,48,"M","Search","Swim",36.9900016784668
38749,63,"F","Search","Intimates",36.9900016784668
41147,64,"M","Search","Pants",36.9900016784668
47064,22,"F","Search","Sweaters",36.9900016784668
48033,15,"F","Search","Blazers & Jackets",36.9900016784668
48878,63,"F","Search","Dresses",36.9900016784668
49383,23,"F","Search","Sweaters",36.9900016784668
51183,55,"M","Search","Pants",36.9900016784668
51398,21,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
53372,20,"F","Search","Skirts",36.9900016784668
55108,18,"M","Search","Jeans",36.9900016784668
55342,50,"F","Organic","Jeans",36.9900016784668
55935,16,"M","Search","Pants",36.9900016784668
57053,24,"M","Search","Pants",36.9900016784668
60032,67,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
60090,12,"F","Email","Intimates",36.9900016784668
60133,16,"M","Search","Shorts",36.9900016784668
60191,44,"F","Email","Jeans",36.9900016784668
61696,46,"F","Organic","Active",36.9900016784668
64502,12,"M","Search","Shorts",36.9900016784668
65399,54,"F","Search","Dresses",36.9900016784668
65931,14,"M","Organic","Underwear",36.9900016784668
67387,14,"M","Search","Tops & Tees",36.9900016784668
68445,47,"F","Organic","Dresses",36.9900016784668
68983,26,"M","Search","Pants",36.9900016784668
69602,62,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
70381,14,"M","Search","Shorts",36.9900016784668
73543,68,"M","Search","Shorts",36.9900016784668
74458,70,"M","Facebook","Pants",36.9900016784668
76289,57,"M","Search","Pants",36.9900016784668
76375,48,"F","Facebook","Jeans",36.9900016784668
76408,20,"M","Search","Underwear",36.9900016784668
78374,27,"F","Search","Jeans",36.9900016784668
78620,69,"F","Search","Jeans",36.9900016784668
79325,68,"F","Search","Dresses",36.9900016784668
79966,40,"F","Search","Dresses",36.9900016784668
85855,30,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
85959,32,"M","Display","Pants",36.9900016784668
86672,12,"M","Organic","Tops & Tees",36.9900016784668
86740,51,"M","Search","Sweaters",36.9900016784668
89026,63,"F","Organic","Pants & Capris",36.9900016784668
89597,19,"M","Search","Shorts",36.9900016784668
91165,57,"M","Search","Outerwear & Coats",36.9900016784668
92814,12,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
94015,42,"F","Search","Jeans",36.9900016784668
94831,27,"F","Search","Dresses",36.9900016784668
95390,43,"M","Search","Pants",36.9900016784668
95399,52,"M","Search","Active",36.9900016784668
95877,21,"M","Email","Pants",36.9900016784668
96059,14,"M","Search","Pants",36.9900016784668
98876,47,"M","Facebook","Pants",36.9900016784668
874,55,"F","Organic","Sweaters",36.9900016784668
8206,46,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
9519,17,"F","Search","Jeans",36.9900016784668
10633,15,"F","Search","Dresses",36.9900016784668
11249,67,"M","Search","Pants",36.9900016784668
12066,35,"M","Search","Pants",36.9900016784668
24205,30,"F","Search","Jeans",36.9900016784668
29608,63,"M","Search","Sleep & Lounge",36.9900016784668
35418,50,"F","Email","Jeans",36.9900016784668
37116,58,"F","Search","Sweaters",36.9900016784668
38823,23,"F","Search","Jeans",36.9900016784668
39407,34,"F","Organic","Fashion Hoodies & Sweatshirts",36.9900016784668
39700,54,"M","Organic","Pants",36.9900016784668
41939,49,"F","Display","Blazers & Jackets",36.9900016784668
43435,23,"M","Organic","Pants",36.9900016784668
45983,55,"M","Display","Pants",36.9900016784668
47768,31,"M","Search","Shorts",36.9900016784668
48421,66,"F","Organic","Jeans",36.9900016784668
50129,67,"M","Organic","Pants",36.9900016784668
54741,16,"M","Search","Pants",36.9900016784668
59459,53,"F","Display","Dresses",36.9900016784668
59459,53,"F","Display","Fashion Hoodies & Sweatshirts",36.9900016784668
69419,42,"M","Search","Pants",36.9900016784668
70464,17,"F","Search","Fashion Hoodies & Sweatshirts",36.9900016784668
76749,42,"F","Search","Intimates",36.9900016784668
79851,61,"M","Search","Pants",36.9900016784668
79909,12,"F","Search","Jeans",36.9900016784668
82658,38,"M","Organic","Shorts",36.9900016784668
89892,36,"M","Search","Pants",36.9900016784668
93073,41,"M","Email","Sleep & Lounge",36.9900016784668
95878,70,"M","Search","Tops & Tees",36.9900016784668
2810,67,"F","Email","Dresses",38.9900016784668
3327,64,"M","Display","Accessories",38.9900016784668
4010,49,"F","Organic","Swim",38.9900016784668
8090,28,"F","Search","Intimates",38.9900016784668
12245,51,"M","Search","Sleep & Lounge",38.9900016784668
12977,54,"M","Email","Shorts",38.9900016784668
14729,41,"M","Organic","Fashion Hoodies & Sweatshirts",38.9900016784668
18975,37,"F","Organic","Accessories",38.9900016784668
24119,53,"M","Email","Pants",38.9900016784668
28730,19,"F","Email","Sweaters",38.9900016784668
29352,46,"F","Search","Swim",38.9900016784668
30761,49,"M","Search","Pants",38.9900016784668
32153,36,"F","Search","Tops & Tees",38.9900016784668
34456,54,"M","Email","Active",38.9900016784668
38748,47,"F","Search","Dresses",38.9900016784668
41643,60,"M","Search","Active",38.9900016784668
41684,32,"M","Facebook","Sleep & Lounge",38.9900016784668
43949,14,"M","Search","Active",38.9900016784668
44137,62,"F","Organic","Shorts",38.9900016784668
44217,57,"F","Search","Intimates",38.9900016784668
46452,29,"M","Search","Sleep & Lounge",38.9900016784668
46841,60,"F","Search","Dresses",38.9900016784668
47081,66,"M","Display","Pants",38.9900016784668
56458,69,"F","Search","Swim",38.9900016784668
56916,18,"M","Search","Sleep & Lounge",38.9900016784668
57771,18,"F","Organic","Swim",38.9900016784668
61378,47,"M","Organic","Pants",38.9900016784668
62217,68,"M","Search","Tops & Tees",38.9900016784668
73031,64,"M","Search","Accessories",38.9900016784668
76062,46,"F","Search","Swim",38.9900016784668
76212,39,"M","Search","Sleep & Lounge",38.9900016784668
77476,13,"F","Search","Swim",38.9900016784668
78542,50,"F","Facebook","Dresses",38.9900016784668
79823,58,"M","Facebook","Sleep & Lounge",38.9900016784668
80816,64,"F","Search","Shorts",38.9900016784668
85735,70,"M","Search","Sleep & Lounge",38.9900016784668
85851,64,"F","Search","Swim",38.9900016784668
86922,37,"M","Organic","Sleep & Lounge",38.9900016784668
90687,45,"M","Search","Pants",38.9900016784668
91773,53,"F","Search","Fashion Hoodies & Sweatshirts",38.9900016784668
95034,14,"M","Search","Sleep & Lounge",38.9900016784668
95464,40,"M","Search","Pants",38.9900016784668
98546,65,"M","Facebook","Sleep & Lounge",38.9900016784668
98615,67,"F","Search","Dresses",38.9900016784668
16354,68,"M","Organic","Active",38.9900016784668
17233,62,"F","Search","Dresses",38.9900016784668
21891,53,"F","Search","Swim",38.9900016784668
26798,62,"F","Search","Dresses",38.9900016784668
34889,19,"M","Search","Pants",38.9900016784668
43739,22,"F","Search","Dresses",38.9900016784668
44602,44,"F","Organic","Sweaters",38.9900016784668
50092,66,"F","Search","Swim",38.9900016784668
50735,46,"F","Organic","Dresses",38.9900016784668
58665,30,"F","Search","Fashion Hoodies & Sweatshirts",38.9900016784668
70231,26,"M","Search","Sleep & Lounge",38.9900016784668
75203,32,"F","Organic","Swim",38.9900016784668
87464,70,"M","Search","Pants",38.9900016784668
91910,41,"F","Organic","Dresses",38.9900016784668
13211,48,"F","Search","Swim",40.9900016784668
14747,48,"M","Organic","Sweaters",40.9900016784668
16289,56,"M","Email","Underwear",40.9900016784668
35319,50,"M","Organic","Pants",40.9900016784668
41050,66,"M","Facebook","Active",40.9900016784668
48641,30,"M","Search","Fashion Hoodies & Sweatshirts",40.9900016784668
52220,61,"F","Search","Intimates",40.9900016784668
63912,66,"F","Search","Swim",40.9900016784668
68991,25,"M","Facebook","Underwear",40.9900016784668
74549,30,"M","Search","Pants",40.9900016784668
82365,59,"F","Search","Intimates",40.9900016784668
83140,46,"F","Search","Swim",40.9900016784668
83982,53,"F","Search","Pants & Capris",40.9900016784668
12553,64,"F","Search","Swim",40.9900016784668
26106,67,"M","Search","Active",40.9900016784668
69750,25,"M","Search","Active",40.9900016784668
95466,43,"M","Search","Underwear",40.9900016784668
27,31,"M","Search","Swim",42.9900016784668
3024,18,"F","Search","Pants & Capris",42.9900016784668
4534,52,"F","Display","Jeans",42.9900016784668
5572,36,"F","Search","Sweaters",42.9900016784668
6940,48,"F","Search","Dresses",42.9900016784668
8189,44,"M","Organic","Jeans",42.9900016784668
8680,66,"M","Search","Outerwear & Coats",42.9900016784668
9753,61,"M","Search","Jeans",42.9900016784668
10355,15,"F","Search","Sweaters",42.9900016784668
13477,56,"M","Email","Shorts",42.9900016784668
13893,45,"M","Search","Jeans",42.9900016784668
14175,62,"M","Search","Fashion Hoodies & Sweatshirts",42.9900016784668
16543,56,"F","Search","Sweaters",42.9900016784668
16679,65,"M","Search","Jeans",42.9900016784668
17671,64,"F","Search","Dresses",42.9900016784668
19856,48,"F","Search","Intimates",42.9900016784668
20805,42,"M","Facebook","Active",42.9900016784668
24848,43,"M","Search","Jeans",42.9900016784668
26390,51,"M","Search","Shorts",42.9900016784668
26690,34,"F","Search","Dresses",42.9900016784668
27439,63,"M","Search","Pants",42.9900016784668
28058,57,"F","Search","Intimates",42.9900016784668
30066,32,"F","Search","Intimates",42.9900016784668
33107,29,"F","Search","Dresses",42.9900016784668
33303,24,"F","Organic","Dresses",42.9900016784668
39790,69,"M","Search","Jeans",42.9900016784668
47801,40,"F","Search","Jeans",42.9900016784668
53037,49,"M","Search","Shorts",42.9900016784668
54936,35,"M","Search","Active",42.9900016784668
59227,16,"F","Display","Jeans",42.9900016784668
59703,57,"M","Search","Shorts",42.9900016784668
60226,35,"F","Facebook","Dresses",42.9900016784668
61300,17,"M","Search","Jeans",42.9900016784668
62042,68,"M","Search","Active",42.9900016784668
62534,45,"F","Display","Sweaters",42.9900016784668
64284,47,"F","Organic","Pants & Capris",42.9900016784668
64313,19,"F","Search","Sweaters",42.9900016784668
64610,12,"F","Search","Jeans",42.9900016784668
64879,45,"M","Search","Pants",42.9900016784668
67578,35,"F","Search","Swim",42.9900016784668
67683,14,"M","Search","Shorts",42.9900016784668
69354,48,"M","Search","Pants",42.9900016784668
71613,47,"F","Search","Jeans",42.9900016784668
73372,15,"F","Search","Jeans",42.9900016784668
73663,38,"F","Search","Pants & Capris",42.9900016784668
74417,62,"M","Search","Outerwear & Coats",42.9900016784668
75034,14,"F","Search","Pants & Capris",42.9900016784668
75417,37,"F","Search","Dresses",42.9900016784668
75638,22,"M","Search","Tops & Tees",42.9900016784668
77485,62,"M","Facebook","Tops & Tees",42.9900016784668
81398,46,"F","Search","Intimates",42.9900016784668
83393,55,"F","Facebook","Plus",42.9900016784668
84433,58,"F","Organic","Plus",42.9900016784668
85862,56,"M","Search","Shorts",42.9900016784668
89099,42,"M","Organic","Pants",42.9900016784668
92378,67,"F","Search","Sweaters",42.9900016784668
92633,40,"F","Search","Swim",42.9900016784668
93929,54,"F","Search","Jeans",42.9900016784668
96291,52,"F","Search","Plus",42.9900016784668
13154,62,"M","Search","Fashion Hoodies & Sweatshirts",42.9900016784668
14987,16,"F","Organic","Swim",42.9900016784668
25046,30,"F","Search","Pants & Capris",42.9900016784668
31324,55,"F","Search","Jeans",42.9900016784668
36143,37,"F","Search","Intimates",42.9900016784668
40828,21,"F","Organic","Pants & Capris",42.9900016784668
40923,40,"F","Search","Plus",42.9900016784668
42604,28,"M","Search","Pants",42.9900016784668
45024,56,"F","Search","Sweaters",42.9900016784668
48438,32,"M","Organic","Pants",42.9900016784668
49006,46,"F","Search","Sweaters",42.9900016784668
52048,19,"M","Organic","Tops & Tees",42.9900016784668
60775,20,"M","Display","Shorts",42.9900016784668
61005,45,"F","Search","Swim",42.9900016784668
72051,24,"M","Search","Shorts",42.9900016784668
72145,18,"F","Search","Sweaters",42.9900016784668
78183,13,"F","Search","Sweaters",42.9900016784668
82340,60,"M","Search","Shorts",42.9900016784668
84187,12,"M","Search","Tops & Tees",42.9900016784668
86429,33,"M","Organic","Jeans",42.9900016784668
88082,17,"F","Search","Pants & Capris",42.9900016784668
90466,45,"M","Search","Jeans",42.9900016784668
91803,15,"F","Email","Dresses",42.9900016784668
94349,67,"F","Display","Jeans",42.9900016784668
96675,17,"F","Email","Pants & Capris",42.9900016784668
182,68,"F","Search","Socks & Hosiery",44.9900016784668
317,50,"F","Organic","Pants & Capris",44.9900016784668
976,46,"M","Email","Jeans",44.9900016784668
1405,50,"M","Organic","Pants",44.9900016784668
1700,56,"M","Search","Outerwear & Coats",44.9900016784668
2236,40,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
2272,19,"M","Facebook","Underwear",44.9900016784668
4611,39,"F","Search","Sleep & Lounge",44.9900016784668
4984,26,"F","Organic","Plus",44.9900016784668
5110,25,"F","Facebook","Shorts",44.9900016784668
5393,19,"F","Organic","Jeans",44.9900016784668
7251,45,"F","Search","Swim",44.9900016784668
8091,22,"F","Search","Jeans",44.9900016784668
8457,61,"F","Search","Swim",44.9900016784668
8529,67,"M","Search","Shorts",44.9900016784668
9448,65,"M","Search","Outerwear & Coats",44.9900016784668
9599,24,"M","Search","Sleep & Lounge",44.9900016784668
10063,27,"F","Search","Dresses",44.9900016784668
10355,15,"F","Search","Jeans",44.9900016784668
11096,49,"F","Search","Pants & Capris",44.9900016784668
11540,46,"M","Organic","Tops & Tees",44.9900016784668
12171,15,"M","Search","Tops & Tees",44.9900016784668
13138,51,"M","Search","Pants",44.9900016784668
13861,17,"M","Search","Pants",44.9900016784668
13933,35,"M","Facebook","Pants",44.9900016784668
16241,51,"F","Search","Leggings",44.9900016784668
16241,51,"F","Search","Tops & Tees",44.9900016784668
16559,66,"F","Search","Intimates",44.9900016784668
17144,20,"F","Organic","Dresses",44.9900016784668
17968,26,"M","Search","Sleep & Lounge",44.9900016784668
18059,57,"M","Organic","Fashion Hoodies & Sweatshirts",44.9900016784668
18167,62,"M","Facebook","Pants",44.9900016784668
19065,41,"F","Organic","Socks & Hosiery",44.9900016784668
19317,43,"F","Search","Tops & Tees",44.9900016784668
19439,30,"M","Organic","Fashion Hoodies & Sweatshirts",44.9900016784668
19810,57,"M","Facebook","Pants",44.9900016784668
19994,25,"F","Search","Jeans",44.9900016784668
20130,63,"M","Email","Outerwear & Coats",44.9900016784668
22070,43,"F","Facebook","Skirts",44.9900016784668
22968,19,"M","Organic","Pants",44.9900016784668
23892,64,"F","Search","Pants & Capris",44.9900016784668
24456,47,"F","Search","Tops & Tees",44.9900016784668
25604,56,"M","Search","Active",44.9900016784668
26829,65,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
27104,29,"M","Search","Shorts",44.9900016784668
27488,34,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
28539,36,"F","Search","Jeans",44.9900016784668
28632,68,"M","Search","Active",44.9900016784668
28868,51,"F","Search","Sleep & Lounge",44.9900016784668
31698,62,"F","Search","Jeans",44.9900016784668
31738,57,"F","Search","Intimates",44.9900016784668
32340,47,"M","Search","Shorts",44.9900016784668
32918,65,"M","Search","Pants",44.9900016784668
33382,13,"F","Organic","Dresses",44.9900016784668
33396,14,"M","Facebook","Pants",44.9900016784668
36797,54,"F","Search","Jeans",44.9900016784668
36872,62,"M","Email","Jeans",44.9900016784668
38944,57,"F","Search","Sweaters",44.9900016784668
39294,40,"M","Search","Pants",44.9900016784668
41808,57,"M","Search","Pants",44.9900016784668
41882,69,"M","Organic","Swim",44.9900016784668
42042,54,"M","Search","Jeans",44.9900016784668
43248,43,"F","Search","Dresses",44.9900016784668
43262,44,"M","Email","Active",44.9900016784668
44403,25,"M","Search","Active",44.9900016784668
45547,49,"M","Search","Shorts",44.9900016784668
46414,59,"F","Search","Shorts",44.9900016784668
47084,39,"F","Search","Jeans",44.9900016784668
47972,34,"M","Search","Tops & Tees",44.9900016784668
48172,62,"F","Search","Pants & Capris",44.9900016784668
49049,44,"F","Search","Sweaters",44.9900016784668
49067,13,"F","Email","Jeans",44.9900016784668
50039,57,"F","Organic","Sleep & Lounge",44.9900016784668
50376,27,"F","Search","Jeans",44.9900016784668
50502,12,"M","Search","Tops & Tees",44.9900016784668
51309,18,"F","Search","Intimates",44.9900016784668
51787,31,"F","Search","Jeans",44.9900016784668
52327,34,"M","Display","Pants",44.9900016784668
52620,65,"F","Facebook","Jeans",44.9900016784668
52806,46,"F","Search","Pants & Capris",44.9900016784668
53489,62,"M","Organic","Jeans",44.9900016784668
53501,18,"M","Search","Pants",44.9900016784668
54341,22,"M","Search","Active",44.9900016784668
56329,54,"F","Search","Jeans",44.9900016784668
56526,59,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
56888,58,"M","Search","Jeans",44.9900016784668
57102,31,"M","Search","Pants",44.9900016784668
57950,31,"F","Organic","Swim",44.9900016784668
60363,42,"M","Search","Active",44.9900016784668
61016,13,"F","Search","Jeans",44.9900016784668
61462,63,"F","Facebook","Sweaters",44.9900016784668
61472,37,"M","Search","Tops & Tees",44.9900016784668
61666,35,"M","Search","Tops & Tees",44.9900016784668
61740,62,"F","Search","Sleep & Lounge",44.9900016784668
62547,44,"M","Display","Pants",44.9900016784668
63697,54,"M","Search","Pants",44.9900016784668
64367,56,"F","Display","Sweaters",44.9900016784668
64373,49,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
64391,65,"M","Search","Active",44.9900016784668
65059,30,"F","Email","Jeans",44.9900016784668
66213,45,"M","Search","Shorts",44.9900016784668
66505,49,"F","Search","Tops & Tees",44.9900016784668
66774,26,"M","Search","Pants",44.9900016784668
67462,33,"F","Facebook","Sweaters",44.9900016784668
68602,24,"M","Search","Active",44.9900016784668
68814,38,"F","Search","Socks & Hosiery",44.9900016784668
69179,24,"M","Search","Tops & Tees",44.9900016784668
69256,43,"M","Search","Pants",44.9900016784668
69402,48,"M","Search","Socks",44.9900016784668
70913,48,"M","Email","Pants",44.9900016784668
71525,69,"M","Organic","Jeans",44.9900016784668
72143,64,"M","Email","Sweaters",44.9900016784668
